sample_id,layer,head,mean_q_norm,mean_entropy,mean_max_attn,mean_k_eff,r_q_entropy,p_q_entropy,r_q_max_attn,r_q_k_eff,num_tokens
0,9,18,11.60477450980392,3.851011507196078,0.2865751980137255,113.64901960784314,0.5353701180429373,3.6423547211063496e-39,-0.482544183284515,0.4762630952524054,510.0
0,9,21,11.649770588235294,3.640111428607843,0.3802119830490196,125.10588235294118,0.6014025506663934,1.766188279713964e-51,-0.5865343797605731,0.5540991278590465,510.0
0,9,22,12.633301960784314,3.808609157294117,0.3028556075764706,109.8529411764706,0.6647441614833562,2.47131967409257e-66,-0.6338864951550445,0.614131407944826,510.0
0,9,23,11.899592156862743,3.722885938980392,0.3267056335,109.2764705882353,0.5436061763404263,1.486191128015834e-40,-0.5335963794749957,0.4720040965632005,510.0
0,9,24,12.074841176470589,4.340214747941176,0.1919621188313725,136.6921568627451,0.6614799752985839,1.7675701842791897e-65,-0.6330104148702973,0.5491927733616193,510.0
0,9,29,12.503229411764703,3.183616856529412,0.3868735517490196,73.09607843137255,0.578698215241951,6.300007802258591e-47,-0.6067654532368476,0.422081984559394,510.0
0,9,30,12.16403137254902,4.26455262727451,0.2227054971117647,137.5392156862745,0.5828375671111341,9.907372596614919e-48,-0.6044222210247228,0.4559493210901227,510.0
0,10,4,12.749088235294115,3.5819149799019607,0.4149470913666667,142.30196078431374,0.5758527929908996,2.2129749701821923e-46,-0.6589760815301549,0.4145025455219095,510.0
0,10,8,13.629729411764703,3.3936056518823525,0.420768199427451,111.49607843137257,0.6437458423505863,5.104057357580679e-61,-0.59189766612127,0.5702700585243938,510.0
0,10,9,14.942811764705883,4.559572984313726,0.1181092655303921,141.5235294117647,0.6401123205282333,3.85145567844731e-60,-0.6986564208629416,0.5268125248926918,510.0
0,10,10,12.99902549019608,4.501436421372549,0.132473664872549,147.72549019607845,0.6127755619160993,6.705140920981042e-54,-0.6156732985020922,0.5241573966414568,510.0
0,10,15,13.981666666666666,4.108484814941177,0.191750021545098,117.7313725490196,0.5757581294373364,2.306945816490259e-46,-0.5956208616771059,0.4589364120202824,510.0
0,11,8,13.171158823529412,3.4216631218823528,0.3692297244745098,94.10588235294118,0.6071876242698302,1.066516795622496e-52,-0.6669711486461009,0.4324488299752548,510.0
0,11,11,12.282823529411765,4.358715145647059,0.2001952524588235,144.7235294117647,0.6329148075009627,1.9485166016590872e-58,-0.6651577201703744,0.4817329073090061,510.0
0,11,17,13.289198039215686,4.439796018666666,0.1244568617490196,128.35882352941175,0.5213127639589674,7.016392821053434e-37,-0.5333955377932079,0.4060848020936466,510.0
0,11,20,11.065525490196078,4.061549719313725,0.3013544416392156,145.01372549019607,0.622183859645453,5.600230258177655e-56,-0.6351761723263277,0.5023972171385767,510.0
0,11,21,12.38457450980392,3.6242865607843138,0.3434415328392157,105.5,0.5602607917486379,1.7467397585416993e-43,-0.6181069178591403,0.3670935370572787,510.0
0,12,1,12.328682352941176,4.116843919529412,0.2179222855549019,119.7764705882353,0.629715195548233,1.0785879376786892e-57,-0.6497759445441178,0.4803086041916083,510.0
0,12,2,14.50383137254902,4.565790082313725,0.1490307081607843,153.47450980392156,0.5130925048269764,1.3598160664665493e-35,-0.4811675041142087,0.4873250410888052,510.0
0,12,5,10.860911764705884,4.202341138764706,0.2175175089058823,136.8294117647059,0.5084472011252156,7.008294037291048e-35,-0.5463588119588578,0.3529013765927346,510.0
0,12,6,11.35556862745098,4.083532824215686,0.2546141382666667,131.45686274509805,0.6458780700753075,1.5391621152253256e-61,-0.6957442655722439,0.4967486006910915,510.0
0,12,7,11.296982352941177,4.106535517882353,0.2363844326980392,126.76274509803922,0.5645346902227673,2.906345925440568e-44,-0.6271083900816845,0.4134705072396157,510.0
0,12,8,10.663454901960783,4.584438070274509,0.1797151750627451,166.8294117647059,0.5872577693508488,1.3343212175678616e-48,-0.591490963535233,0.4598282416303396,510.0
0,12,11,11.815468627450985,4.331439614509804,0.1750754261745098,132.3,0.5277271921137311,6.559163779833304e-38,-0.5204251931176487,0.4303784860719024,510.0
0,12,14,13.193499999999998,3.381260600176471,0.4026444976137254,98.8627450980392,0.5329868484695583,9.043005705587526e-39,-0.5085074650488717,0.4149434951547345,510.0
0,12,15,14.752737254901962,4.732486090666667,0.078655093167647,151.39803921568628,0.6332909383443384,1.5913583748738917e-58,-0.6298975822422545,0.5391995671568846,510.0
0,12,17,14.354562745098038,4.119484970078432,0.2119911789980392,116.01764705882351,0.5314466079035959,1.6213543917340782e-38,-0.5736459542497744,0.3851656402006741,510.0
0,12,26,13.544719607843138,4.50004091027451,0.1308626063970588,136.40392156862745,0.5149914782286302,6.905487312695465e-36,-0.4978370161603631,0.438421619699619,510.0
0,13,14,10.99206862745098,3.638905683529412,0.2660659788823529,81.38627450980393,0.5214119271827516,6.766570235884051e-37,-0.5338647273818539,0.3628372807983053,510.0
0,13,15,10.953635294117646,3.431085497254902,0.3586139157411764,88.3921568627451,0.5438513587518019,1.3493503475947712e-40,-0.5597745467991853,0.3914773456334998,510.0
0,13,25,12.17530588235294,3.986370477176471,0.262950583417647,123.4,0.5407404243868384,4.569238572692277e-40,-0.5708646548039693,0.4060498748042719,510.0
0,13,28,13.321164705882351,4.792215516862746,0.0640627243078431,157.36470588235295,0.6437130074004975,5.1987688165607234e-61,-0.6391821988685307,0.4839754199453941,510.0
0,13,30,14.296641176470589,3.637694396941177,0.2684365066215686,87.17058823529412,0.5362252467732794,2.6236774420462545e-39,-0.4310561638861717,0.4485305625364314,510.0
0,14,4,10.561298039215686,3.372202987176471,0.3810545076862745,92.33529411764704,0.5512837156095123,6.948780406030603e-42,-0.5919361511409503,0.3709774112949034,510.0
0,14,19,12.231080392156862,1.4194727575568629,0.6577952659215687,17.115686274509805,-0.5477832913503373,2.8355558831396977e-41,0.3905621604886166,-0.4200993624114942,510.0
0,14,21,12.44363137254902,3.8080059386666663,0.2215894809529412,92.3843137254902,0.5736205240938714,5.8791045805970066e-46,-0.6704441819990218,0.3853427507023467,510.0
0,14,24,13.280333333333331,3.9843209228235295,0.230927052045098,111.60980392156864,0.6653633813709308,1.6967528175285011e-66,-0.6269766128931391,0.5409248145365451,510.0
0,14,25,12.644611764705884,4.039983902686275,0.2613455680254901,130.2529411764706,0.5548698968059377,1.616921457105159e-42,-0.6047471106830689,0.4514683241642881,510.0
0,14,27,12.098198039215688,4.26596371054902,0.2301320693764706,144.1392156862745,0.7025866725691373,4.330298379034319e-77,-0.7110913527173051,0.5704324135367,510.0
0,15,8,12.747588235294115,4.394084328725491,0.1461809343568627,133.04117647058823,0.5271560448567867,8.116880440351413e-38,-0.5859259124545342,0.3869548644371365,510.0
0,15,10,11.043437254901962,4.538742104901961,0.1330031900607843,148.91372549019607,0.6093444203329319,3.690040765952559e-53,-0.6076993140546998,0.5055741276963335,510.0
0,15,11,13.729796078431372,3.60200642027451,0.2515434113666667,78.78627450980392,0.5081122421034342,7.8802497232453e-35,-0.4962845182708836,0.365080632479104,510.0
0,15,16,14.943992156862745,2.6961154317254903,0.560391653745098,88.94901960784314,0.5266889337519159,9.65922991280445e-38,-0.5829947301856981,0.3496566664925947,510.0
0,15,27,14.249660784313727,4.137724442294117,0.2141995596686274,122.19411764705882,0.5284685436676045,4.971269990645189e-38,-0.4637371038952911,0.4457861497049977,510.0
0,16,2,11.226543137254902,2.5529749516666667,0.5307984002823529,58.09607843137255,0.5639071452021324,3.788110973607688e-44,-0.578861636324481,0.4140221232705908,510.0
0,16,3,11.760223529411764,2.2991931323411765,0.6097227200019608,60.5921568627451,0.5681310334716523,6.296530999048198e-45,-0.5810470738321465,0.446987435365358,510.0
0,17,11,18.16347843137255,4.4488748498039214,0.1411033478294117,135.23333333333332,0.5876131504273335,1.1341612662223756e-48,-0.5978289016023058,0.4219531130331621,510.0
0,17,12,14.70703725490196,4.530569169549019,0.1235219021078431,147.78235294117647,0.5427377464187384,2.0911381972967837e-40,-0.5550621109404918,0.4131433791550226,510.0
0,20,22,12.504498039215688,4.094895994490196,0.2348937992058823,132.1078431372549,0.6334872889381815,1.4315765661449077e-58,-0.6994588803270999,0.4174487441523762,510.0
0,21,30,16.141703921568627,1.2820154667823531,0.7962313785490196,21.05686274509804,0.5623526877245653,7.284723171671094e-44,-0.5943249956945631,0.366887469869863,510.0
0,22,2,14.483390196078432,1.2286134870921568,0.8148107190980393,22.435294117647057,0.5926807449519753,1.092917057636472e-49,-0.6030944439885935,0.4481130803339385,510.0
0,22,3,15.593368627450978,2.239585551960784,0.6029158055509805,52.10392156862745,0.5900245301339522,3.7446838107535775e-49,-0.652994322247775,0.3812264066567355,510.0
0,22,30,14.531070588235291,2.814656899143137,0.4657386930313726,70.02941176470588,0.5235089065696845,3.134646244216972e-37,-0.6084643598111539,0.3105567245171387,510.0
0,22,31,15.862109803921568,1.1264763273882352,0.8298330265803922,20.12156862745098,0.530436676855365,2.373742810123237e-38,-0.5147799744389985,0.4121081462880412,510.0
0,23,15,15.719092156862748,3.3806556146274507,0.4258932077862745,123.71176470588236,0.6111682035540251,1.494483774810043e-53,-0.6712993408740171,0.3892226332076389,510.0
0,25,2,13.840321568627452,0.8671031424529413,0.8546542293333332,9.068627450980392,0.5193358001471282,1.4419140449844771e-36,-0.5598880733525419,0.2244340954837291,510.0
0,27,31,15.061343137254902,3.330290874470588,0.444020454445098,122.65686274509804,0.5562473299320398,9.192300336324084e-43,-0.6398508560936373,0.3515176527097603,510.0
0,28,19,14.453027450980391,2.1242110042941174,0.6648819568705883,71.52941176470588,0.5081880353543828,7.673989542244116e-35,-0.5784760473596549,0.2750895136416702,510.0
0,28,29,12.987513725490198,3.5682055698039217,0.309725503427451,95.59607843137256,0.5448936386587142,8.941444682141153e-41,-0.5938100176038885,0.3815077960247807,510.0
0,30,19,16.588160784313725,4.693350355039216,0.102018274395098,154.45490196078433,0.6401980396060352,3.67328967423236e-60,-0.5545893668430775,0.5142598814970523,510.0
1,3,17,15.215788235294117,4.738391742490196,0.1716885737705882,191.7686274509804,0.5066374052723635,1.3185792211818451e-34,-0.494678448473976,0.4120823185226192,510.0
1,4,11,13.593098039215686,4.88546575782353,0.1247336591843137,194.59019607843135,0.530394197450937,2.4120427299181824e-38,-0.4898915324065618,0.4142199430418815,510.0
1,5,19,12.779713725490195,4.376651713078431,0.2071749220549019,152.76470588235293,0.5442704533548168,1.1437705148026683e-40,-0.5121351916579984,0.4655050022033209,510.0
1,6,3,10.674692156862749,3.550896883058824,0.3947508572156863,124.4843137254902,0.5076404699496952,9.293370467972423e-35,-0.4837289628399561,0.439037669199153,510.0
1,8,5,14.76750980392157,4.831689457941176,0.0875053703235294,172.96666666666667,0.6334149363329001,1.488509704087227e-58,-0.6877607795756078,0.4944630581406676,510.0
1,8,7,12.840203921568628,4.680718381176471,0.1310266681666667,160.3549019607843,0.6339555667096768,1.1119515738857056e-58,-0.6118486157521082,0.5279525493675352,510.0
1,8,16,10.717382352941176,4.661171130686274,0.1000814401284313,148.80392156862746,0.5308691268783117,2.016561168071229e-38,-0.526813350906187,0.3906608330973783,510.0
1,8,21,14.308882352941175,4.354054164352941,0.0938669242666666,115.55490196078432,0.5151764264119061,6.462991741056078e-36,-0.5046167656667851,0.4189002724845797,510.0
1,9,5,12.812931372549018,4.680356251843137,0.1720213945941176,178.09607843137255,0.5585177356228772,3.602894979454944e-43,-0.5267146849247213,0.4864757542519426,510.0
1,9,6,12.900454901960783,4.216892763509804,0.2753113241196078,152.44901960784313,0.6091788467722599,4.00444194337493e-53,-0.5384126557151252,0.5168328358262914,510.0
1,9,10,13.21226274509804,4.37317120472549,0.1689922253196078,152.45098039215685,0.5381168290841871,1.2656238111696914e-39,-0.5373631039217663,0.4607301538358259,510.0
1,9,16,12.512790196078432,3.6307264824509806,0.3172858746588235,96.08235294117648,0.569479617241196,3.5310734992894146e-45,-0.5086052160848584,0.5020981685181279,510.0
1,9,18,11.734060784313726,3.87838859327451,0.2794304343529412,112.2686274509804,0.6347763981152258,7.1332630794958135e-59,-0.5324433972526393,0.6211724313437702,510.0
1,9,21,11.668411764705882,3.835043063235295,0.3401902743686274,131.68823529411765,0.5913464548960823,2.0317299163772176e-49,-0.5954159975216002,0.4799107118701476,510.0
1,9,22,12.799084313725489,3.894740349137255,0.2791473685568627,111.61176470588236,0.5849244481719724,3.859623394873924e-48,-0.5990600634117884,0.4186265280280809,510.0
1,9,23,11.98562156862745,3.8571554172941176,0.2991729138039215,113.2686274509804,0.5130598744212388,1.375690590247096e-35,-0.5295409628485881,0.4054725272395904,510.0
1,9,24,12.087013725490197,4.395365375862745,0.1630213121098039,133.8392156862745,0.5546381894005001,1.7776012910894266e-42,-0.5994529554728254,0.4283835831852285,510.0
1,9,30,12.095462745098038,4.376900665490196,0.1838037528921569,138.96274509803922,0.5081551486540856,7.762820724780807e-35,-0.5686313374956957,0.316384929612839,510.0
1,10,4,12.890715686274511,3.6197844341176464,0.4001521690843137,138.9,0.5850888495868327,3.5823325985613804e-48,-0.683248794532817,0.3784299184840523,510.0
1,10,8,13.921766666666668,3.341933943745098,0.4236077400627451,102.58627450980391,0.6118247180582446,1.0778553578194144e-53,-0.5707324425961793,0.5373135876326717,510.0
1,10,9,15.122370588235295,4.572757286078432,0.1056873547852941,138.64117647058825,0.5840572762816891,5.715183237455452e-48,-0.6731645491451008,0.4271091582408289,510.0
1,10,10,12.919319607843136,4.433937658098039,0.1447841568568627,143.00588235294117,0.5921867545273887,1.3753964203235918e-49,-0.5864031403436285,0.520657400578081,510.0
1,11,8,13.63632156862745,3.436182682568627,0.3553476970862745,90.99607843137257,0.5610243092168926,1.2703194923888593e-43,-0.6441616539716715,0.3919813115228204,510.0
1,11,11,12.30477450980392,4.387791571392158,0.1875709683647058,140.33137254901962,0.7043788878555647,1.2154360140430155e-77,-0.6916948765517559,0.5902631899177573,510.0
1,11,20,11.2001,4.183060041176471,0.2641910324352941,145.2470588235294,0.6100564337973772,2.594689896730147e-53,-0.621367639611258,0.4768844872073079,510.0
1,12,1,12.406341176470589,4.168454008588236,0.2397099963823529,128.87058823529412,0.6403807444786191,3.320398503041702e-60,-0.6180597641332698,0.5894744090758479,510.0
1,12,8,10.70019411764706,4.609388859156862,0.167179331854902,164.94313725490196,0.6467441075336093,9.432590459730296e-62,-0.634260998261783,0.5520519935546018,510.0
1,12,14,13.392456862745098,3.4410293635490192,0.3887044865921568,99.84901960784312,0.5327030238839174,1.007247152516836e-38,-0.5129901967779622,0.4361292869429103,510.0
1,12,15,14.758854901960785,4.732663662215686,0.0769916907470588,149.5,0.5175383090883551,2.764324232126388e-36,-0.5425110562773844,0.426289714777267,510.0
1,12,30,12.35886274509804,4.260065023843137,0.1637847004058823,127.62745098039215,0.5285406341046879,4.838885951958518e-38,-0.5662571203885992,0.4117424534429155,510.0
1,13,15,11.000458823529412,3.644199490764705,0.2958706424921569,89.16666666666667,0.5124613115313352,1.7017174518874513e-35,-0.5303464481934745,0.3853019844829276,510.0
1,13,25,12.170372549019609,4.047253532862745,0.2395349242529411,121.1078431372549,0.5376926711351954,1.490984156865339e-39,-0.5986662505467394,0.4028981506162289,510.0
1,13,28,13.373476470588235,4.778239550196079,0.0645283418068627,154.9313725490196,0.6511986207796228,7.410026232065627e-63,-0.6258111130060311,0.5530678273394432,510.0
1,13,30,14.158309803921568,3.863527756588236,0.2421153052862745,92.99215686274508,0.5020901913286298,6.347193042017016e-34,-0.4519269957932352,0.3810699882496017,510.0
1,14,4,10.692025490196077,3.4199614130000007,0.3548781748764706,88.99411764705883,0.5046922153915513,2.5900558214937924e-34,-0.5907559607311419,0.298726358668069,510.0
1,14,7,10.307952941176472,4.00094013982353,0.2285929360627451,108.15490196078431,0.5084251077435945,7.062739110585541e-35,-0.5493291592310781,0.3547773923644771,510.0
1,14,19,12.440476470588235,1.3866768364313724,0.6285055724117647,12.382352941176473,-0.5037054036591624,3.641950821045107e-34,0.318825992026852,-0.3365146168464167,510.0
1,14,21,12.822303921568627,3.941529971274509,0.2033003262196078,101.65882352941176,0.5413144209892489,3.651920134866634e-40,-0.6537634121434275,0.3334769942384513,510.0
1,14,24,13.077386274509804,4.044994975352941,0.2332857015294117,116.3078431372549,0.6221246723553933,5.7743276825864975e-56,-0.604329031684582,0.4995269221436103,510.0
1,14,25,12.350235294117647,4.082025177784314,0.2512503831921568,127.8843137254902,0.6073197083785111,9.99634084197076e-53,-0.6194659419569261,0.570411370788021,510.0
1,14,27,12.112398039215687,4.303816708588236,0.2145032993784313,140.01568627450982,0.6410382146261768,2.3072448807151883e-60,-0.6429090148782249,0.5246780262039037,510.0
1,15,10,11.164658823529413,4.514623100784314,0.1245870851941176,141.30196078431374,0.5868968482652828,1.5734651263882516e-48,-0.5486091557103002,0.5167646117674014,510.0
1,15,16,15.23392156862745,3.1377223538235293,0.4630587706509803,100.8156862745098,0.5044817704761777,2.7855891621440092e-34,-0.6360854152645364,0.2574136198204143,510.0
1,15,24,13.168341176470587,4.595179137705882,0.0917922675029411,137.7941176470588,0.5726230619784494,9.075509763119723e-46,-0.6149481553459967,0.3961157719941003,510.0
1,15,27,14.362398039215686,4.010545365705882,0.2280108884215686,109.81764705882352,0.516516694561881,3.994704383519915e-36,-0.5123614849236632,0.3613872504630583,510.0
1,16,3,12.22077843137255,2.5534878767843137,0.5500030516588235,67.45294117647059,0.5130183197313793,1.3961727575686328e-35,-0.5800715326597449,0.297122539246353,510.0
1,16,16,11.607486274509805,4.491550769235294,0.1563855936313725,147.28235294117647,0.5883203702007629,8.20252162959225e-49,-0.582144159635153,0.495145293298063,510.0
1,16,30,15.785643137254905,4.942202673215686,0.0451423646117647,169.7058823529412,0.5881531727773277,8.856226869775289e-49,-0.5278600494889026,0.5078076814765293,510.0
1,17,22,10.8192,3.741822423058824,0.3139111690294117,113.41764705882352,0.5981013129748227,8.543021023913218e-51,-0.575892469660312,0.4934241096341526,510.0
1,18,10,12.823576470588234,4.38240279972549,0.1978333116784313,150.13725490196077,0.5537811662371945,2.5219723723378557e-42,-0.6061235887708611,0.3662124385679277,510.0
1,18,21,12.807296078431374,0.7664068859588236,0.8802521355490196,5.952941176470588,0.5498356681483345,1.2457422211590544e-41,-0.608654180998603,0.3905090880681442,510.0
1,18,29,11.971672549019608,3.8667397867058826,0.2321211272078431,110.00588235294116,0.515740749574686,5.279202532212761e-36,-0.5693851505819882,0.3537772611914745,510.0
1,19,6,12.30863137254902,1.942758523662745,0.7128909088137255,76.46078431372548,0.537606822837985,1.5412213051874902e-39,-0.5731312245228969,0.3496108747850395,510.0
1,20,15,12.418152941176473,1.5364327412607843,0.7525314025294118,32.28235294117647,0.5209240137853748,8.08705284439976e-37,-0.6138469007495108,0.1518082120867918,510.0
1,20,22,12.448219607843138,4.206538878215686,0.2177881881823529,141.18039215686275,0.6342664257746606,9.400254129463085e-59,-0.7113173187899509,0.4336197140778455,510.0
1,20,27,12.966717647058823,3.2476614428529413,0.3744845519333333,85.61960784313726,0.66847260030402,2.5330494225157197e-67,-0.6843024025629709,0.5168450594519054,510.0
1,21,30,15.764474509803923,1.4610992219745098,0.7672437484705882,25.398039215686275,0.5517007382175989,5.870398032156844e-42,-0.6021982723337886,0.3682418069562405,510.0
1,22,3,15.37087843137255,2.6777328251960784,0.4883720847156863,60.62745098039216,0.5878058148799563,1.0384161366742971e-48,-0.6668630720515496,0.3583951714529085,510.0
1,22,30,14.364064705882353,3.024232884294117,0.4348181629372549,81.08039215686274,0.6068176339404738,1.278453789190442e-52,-0.6501908881916771,0.4512171116002239,510.0
1,23,15,15.950805882352942,3.453676730882353,0.4077578674803921,123.34509803921569,0.5954298842538992,3.018517750534132e-50,-0.6420878532348779,0.4304474317215382,510.0
1,23,19,12.6429,3.9298508402941175,0.2912146776764706,134.12156862745098,0.5299808421128305,2.818221449584792e-38,-0.5264983138429635,0.4092340277332515,510.0
1,23,23,14.48940588235294,3.2198733569215685,0.4425749829509804,106.50392156862743,0.5485641285002689,2.075042019070921e-41,-0.6172415717409653,0.3599683131542167,510.0
1,26,0,13.00956862745098,2.3064226395490195,0.4859167963803922,34.786274509803924,0.5504613799463739,9.683502215605164e-42,-0.5527059101060128,0.4115342283473401,510.0
1,27,31,14.75941176470588,3.424675252117647,0.4176334158156862,123.3921568627451,0.527324207283884,7.623611546244694e-38,-0.635391884763518,0.3307941106557851,510.0
1,28,8,13.454772549019609,3.5215886526274507,0.4084451112764705,130.49411764705883,0.5065831924074746,1.343703453085196e-34,-0.5821264305127822,0.2588159332400183,510.0
1,28,19,13.877507843137256,1.9564246131764709,0.6999555104647058,64.75098039215686,0.6135695334620828,4.5053526460826156e-54,-0.6730438585174338,0.3715502206189038,510.0
1,28,29,13.03649411764706,3.785806336176471,0.2490591009627451,99.20588235294116,0.5181155847877653,2.243871723426056e-36,-0.6068636353694883,0.3975066003740075,510.0
1,29,0,13.261288235294115,3.125140823568627,0.4934439862686274,124.57843137254902,0.563794976970727,3.97160018674445e-44,-0.6594390475017617,0.3134826674413598,510.0
1,30,19,16.463849019607842,4.756026129764706,0.0948915668960784,159.47058823529412,0.6711640623582849,4.792002430868107e-68,-0.5371378704022217,0.6526141362931954,510.0
1,31,13,14.743943137254902,4.18638178109804,0.2369094549607843,139.5313725490196,0.5349902599848186,4.212493915256261e-39,-0.466087942652814,0.5105943424005389,510.0
2,1,28,13.470450980392158,4.885612512745099,0.0746257557803921,175.05882352941177,0.5296698721725157,3.167832599814323e-38,-0.405398010244094,0.4856794179235694,510.0
2,2,1,12.401560784313729,2.8337362305019607,0.5490592210627451,110.56470588235294,0.5759920061560856,2.081638387581034e-46,-0.6192563441543573,0.4380824865935443,510.0
2,2,3,12.597796078431372,2.618398828431373,0.5937556241764707,105.56078431372548,0.6093789626911206,3.627606454645107e-53,-0.5797463084793322,0.5706978855772077,510.0
2,2,4,13.194392156862746,4.047473699529411,0.3284171309274509,168.17450980392158,0.5619966659887135,8.457558721199224e-44,-0.5639006307638205,0.5483171897625922,510.0
2,2,7,15.329801960784312,4.929985453078431,0.110465823772549,192.85882352941172,0.5158794298343378,5.0228543679880595e-36,-0.4641895807537637,0.4882084132845797,510.0
2,2,8,15.210801960784314,3.717983624509804,0.3736906163509804,136.8078431372549,0.5477758922840645,2.8439472265444e-41,-0.5728993093720174,0.448216033401269,510.0
2,2,9,14.702825490196078,4.178423890627451,0.2615629908607843,151.24313725490197,0.5333031366397911,8.018287896017594e-39,-0.5395116867146778,0.4159467366571516,510.0
2,2,19,11.200843137254903,4.059848434294118,0.3160858748058823,157.41764705882352,0.5629016306545682,5.784900860696884e-44,-0.3734053278162116,0.6488206243612796,510.0
2,2,24,13.768864705882354,3.211789046860784,0.479308124117647,121.29019607843138,0.6354247755309654,5.018614355376228e-59,-0.6797882460593829,0.4947046243842847,510.0
2,2,26,14.617515686274508,1.0591304483509805,0.8117110896470588,11.0,0.5257489530112789,1.3696982412669197e-37,-0.5164772651594345,0.3770304960849617,510.0
2,2,27,14.251874509803924,2.8343407391745097,0.4620883118352941,81.57843137254902,0.5260581188513028,1.2212032287089851e-37,-0.5686647154399824,0.344340740170756,510.0
2,3,4,17.45983725490196,3.733941948431372,0.388821709990196,151.1078431372549,0.5209798237824496,7.923932252430714e-37,-0.5688105986867269,0.3655002078776278,510.0
2,3,5,15.483933333333333,4.329657053892157,0.2261315735627451,160.3607843137255,0.5379993276203743,1.3244331235923474e-39,-0.5248825258779075,0.4883790030361718,510.0
2,3,6,14.261464705882352,4.006825587627452,0.3404154459019607,167.32156862745097,0.567428405129561,8.50195354216578e-45,-0.6000428572432068,0.4500150686016509,510.0
2,3,7,15.02143137254902,3.21808933354902,0.486052000790196,131.81176470588235,0.5717769029933553,1.3101578078100806e-45,-0.5420862646790575,0.5632010594844544,510.0
2,3,17,14.997876470588237,4.772594589803922,0.1617593505117647,191.21764705882356,0.5721063795522254,1.135771863773208e-45,-0.5389962588777878,0.5251179208138602,510.0
